Source,Type,Path,"Created Date"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/ldusb.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/ldusb.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/legousbtower.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/legousbtower.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/usb251xb.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/usb251xb.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/usb3503.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/usb3503.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/usblcd.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/usblcd.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/usbsevseg.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/usbsevseg.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/sisusbvga/sisusbvga.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/sisusbvga/sisusbvga.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/sisusbvga/sisusbvga.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/sisusbvga/sisusbvga.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/usb3503.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/usb3503.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/usblcd.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/usblcd.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/usbsevseg.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/usbsevseg.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/adutux.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/misc/adutux.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/usb-storage.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/usb-storage.ko","2025-06-21 14:36:20 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-cypress.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-cypress.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/uas.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/uas.ko","2025-06-21 14:36:20 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-datafab.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-datafab.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-freecom.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-freecom.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-isd200.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-isd200.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-jumpshot.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-jumpshot.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-karma.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-karma.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-onetouch.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-onetouch.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-realtek.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-realtek.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-sddr09.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-sddr09.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-usbat.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-usbat.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-realtek.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-realtek.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-sddr09.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-sddr09.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-usbat.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-usbat.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-alauda.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/storage/ums-alauda.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/atm/speedtch.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/atm/speedtch.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/atm/usbatm.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/atm/usbatm.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/atm/usbatm.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/atm/usbatm.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/cdns3/cdns3.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/cdns3/cdns3.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/cdns3/cdns3.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/cdns3/cdns3.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/cdns3/cdns3-pci-wrap.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/cdns3/cdns3-pci-wrap.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/common/usb-conn-gpio.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/common/usb-conn-gpio.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/common/usb-conn-gpio.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/common/usb-conn-gpio.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/core/ledtrig-usbport.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/core/ledtrig-usbport.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/core/ledtrig-usbport.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/core/ledtrig-usbport.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/dwc3/dwc3-pci.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/dwc3/dwc3-pci.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/dwc3/dwc3.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/dwc3/dwc3.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/dwc3/dwc3.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/dwc3/dwc3.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/dwc3/dwc3-haps.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/dwc3/dwc3-haps.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/legacy/g_audio.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/legacy/g_audio.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/legacy/tcm_usb_gadget.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/legacy/tcm_usb_gadget.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/legacy/tcm_usb_gadget.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/legacy/tcm_usb_gadget.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/legacy/g_acm_ms.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/legacy/g_acm_ms.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/fotg210-udc.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/fotg210-udc.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/bdc/bdc.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/bdc/bdc.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/bdc/bdc.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/bdc/bdc.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/mv_u3d_core.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/mv_u3d_core.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/mv_udc.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/mv_udc.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/pch_udc.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/pch_udc.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/udc-core.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/udc-core.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/udc-core.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/gadget/udc/udc-core.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/image/microtek.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/image/microtek.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/image/microtek.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/image/microtek.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/image/mdc800.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/image/mdc800.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/isp1760/isp1760.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/isp1760/isp1760.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/isp1760/isp1760.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/isp1760/isp1760.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/phy/phy-isp1301.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/phy/phy-isp1301.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/phy/phy-tahvo.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/phy/phy-tahvo.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/phy/phy-isp1301.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/phy/phy-isp1301.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/phy/phy-tahvo.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/phy/phy-tahvo.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/roles/roles.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/roles/roles.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/roles/roles.ko.dpkg-new",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/roles/roles.ko.dpkg-new","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/roles/intel-xhci-usb-role-switch.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/roles/intel-xhci-usb-role-switch.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/ark3116.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/ark3116.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/belkin_sa.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/belkin_sa.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/cypress_m8.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/cypress_m8.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/digi_acceleport.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/digi_acceleport.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/empeg.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/empeg.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/f81232.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/f81232.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/f81534.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/f81534.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/ftdi_sio.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/ftdi_sio.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/io_edgeport.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/io_edgeport.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/io_ti.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/io_ti.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/ipaq.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/ipaq.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/ir-usb.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/ir-usb.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/keyspan_pda.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/keyspan_pda.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/kl5kusb105.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/kl5kusb105.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/kobil_sct.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/kobil_sct.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/mct_u232.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/mct_u232.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/metro-usb.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/metro-usb.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/mxuport.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/mxuport.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/option.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/option.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/safe_serial.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/safe_serial.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/ti_usb_3410_5052.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/ti_usb_3410_5052.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/upd78f0730.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/upd78f0730.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/usb_wwan.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/usb_wwan.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/usbserial.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/usbserial.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/visor.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/visor.ko","2025-06-21 14:36:27 EDT"
"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/whiteheat.ko",File,"/img_imagen_victima.img/vol_vol5/usr/lib/modules/5.4.0-216-generic/kernel/drivers/usb/serial/whiteheat.ko","2025-06-21 14:36:27 EDT"
